token_addr_idx,top1_holder_ratio,pair_holder_ratio,top10_holder_ratio,top20_holder_ratio,token_creator_holder_ratio,price_ratio_realized_vol,price_ratio_range,reserve_base_realized_vol,reserve_quote_realized_vol,swap_buy_share,swap_net_flow_ratio,swap_direction_switch_freq
6894,0.3852,0.3852,0.5311,0.6311,0.0,0.023124973073771628,6.237842725500002,0.010860726090019989,0.10837012084022561,0.287848231479999,-0.42430353704000207,0.3654661016949153
6895,0.3294,0.0174,0.6027999999999999,0.6684000000000001,0.3294,0.024851079579087398,5.1811890689,0.010538314455119428,0.061888354647375556,0.2552102267908302,-0.4895795464183397,0.3337091319052988
6896,0.4279,0.0,0.8900000000000001,0.9229999999999999,0.0,0.04424501065632525,4.824210975199999e-06,0.002355726951006059,0.001086872053064889,0.3971334687676715,-0.2057330624646569,0.36
6897,0.2,0.0105,0.7081,0.8307,0.0,0.02849746318378023,4.80502301481,0.054441194089731706,0.12044701530102091,0.4523523124617411,-0.0952953750765177,0.5514316012725344
6898,0.3881,0.0646,0.7693,0.8396999999999999,0.0,0.008431203260260416,2.01826415751,0.0024759549946750956,0.006020008667528862,0.5003000070031441,0.0006000140062882264,0.4722502522704339
6899,0.7111,0.0,0.8754,0.8935999999999998,0.0,21.588577011426278,7.60141639455999,16.486158804976313,12.171038267423276,0.9821620455566317,0.9643240911132633,1.0
6900,0.6305,0.0,0.8420999999999998,0.8863,0.0,0.0,0.0,0.07255435859857684,0.6882088184324395,0.0,0.0,0.0
6901,0.5149,0.0,0.7655,0.8122999999999999,0.0,0.012540407658833352,0.12341891896000057,31.807365729691846,38.4643696764947,0.0,0.0,0.0
6902,0.1958,0.0285,0.6025,0.7163,0.0,0.017181474263125905,2.73818253627,0.004880924933093011,0.011488738774746602,0.38565931132115294,-0.22868137735769412,0.4798792756539235
6903,0.4003,0.0,0.9965999999999999,1.0,0.0025,0.09560053369110927,0.05702433724800002,0.006743318849598148,0.005760432627166535,0.14759229363378765,-0.7048154127324247,0.2
6904,0.1357,0.0505,0.4853,0.5713,0.0,0.009091637321546065,1.12558644825,0.002249071889118892,0.004394030010651734,0.42969455872855405,-0.1406108825428919,0.4759036144578313
6905,0.3719,0.3719,0.8446,0.8841,0.0736,0.028955205617411568,3.21602072358,0.009350635957428082,0.02639506240875844,0.563127950479598,0.12625590095919595,0.49041372351160445
6906,0.4694,0.0027,0.8592,0.8918999999999999,0.0,0.018778284819162286,3.706697653499999,0.019369401876535488,0.12438492961365671,0.43310553086867865,-0.13378893826264268,0.5
6907,0.6154,0.0,0.9031,0.97,0.0,0.07891342493478508,0.8877864947599998,0.01817820865709147,0.030088235564052823,0.0,-1.0,0.0
6908,0.475,0.475,0.6073999999999999,0.6675,0.0,0.013798315002157476,4.254597758800001,0.006248801592085993,0.047108595726653914,0.33602310088321635,-0.3279537982335673,0.40465631929046564
6909,0.6039,0.6039,0.8702,0.8991000000000001,0.0,0.02320343765367501,6.005801396199999,0.012009476120128757,0.11686189424701647,0.40636064204163314,-0.18727871591673373,0.7008281573498965
6910,0.1353,0.0084,0.42229999999999995,0.5195,0.0,0.007689358889020812,1.5444141125000002,0.004371556430315417,0.020108341992125134,0.43202935585723456,-0.13594128828553093,0.48502994011976047
6911,0.4823,0.1162,0.8496000000000001,0.9296000000000001,0.0,0.04827928459559008,4.506427460299999,0.028012607304396687,0.06911250398721085,0.45878977325868936,-0.08242045348262132,0.5020491803278688
6912,0.4907,0.0,0.9117000000000002,0.9411000000000002,0.0,0.017362379777751263,2.5324467965999995,0.005930934498107848,0.018580146371923872,0.46398750463797545,-0.07202499072404914,0.5280898876404494
6913,0.2187,0.0,0.5452000000000001,0.6371,0.0,0.012222228346767096,2.60271787761,0.009711893484507348,0.045912391263369746,0.4478762904319215,-0.10424741913615698,0.5712830957230143
6914,0.3877,0.1051,0.7401,0.8265,0.0,0.11499077356654368,5.860601677298,0.04646476498558698,0.06458211318681997,0.5444199323703331,0.0888398647406663,0.4829210836277974
6915,0.5073,0.5073,0.7621,0.809,0.0,0.004338784929972008,0.5507442683899999,0.0048679322403754385,0.011623993034971783,0.40752864944079764,-0.18494270111840477,0.42250530785562634
6916,0.1997,0.0,0.41839999999999994,0.5,0.0,0.010205256530813056,0.03865041310000006,0.0019764699165105704,0.003174101709168653,0.0,-1.0,0.0
6917,0.4663,0.0308,0.7725,0.8404000000000001,0.0,0.00853094148260328,2.6280921052999995,0.0027929941773078503,0.008146397866034,0.45843838019272454,-0.08312323961455093,0.5367573011077543
6918,0.8058,0.8058,0.8638999999999999,0.8820999999999998,0.0,0.037694735873395495,4.556928243640001,0.015347198566915405,0.07543761840292275,0.2435992431574297,-0.5128015136851406,0.3198090692124105
6919,0.1257,0.1177,0.7212000000000001,0.8192999999999999,0.0,0.016666319303457407,4.781356423410001,0.017009201413751885,0.08975851697559077,0.5056523653483557,0.011304730696711236,0.5395833333333333
6920,0.2284,0.0123,0.6623,0.7746999999999999,0.0132,0.01856913247625493,2.9867562570199997,0.0059287632277832385,0.016613009771292295,0.3782315540943098,-0.2435368918113803,0.4708835341365462
6921,0.2305,0.126,0.8685000000000002,0.9268,0.0,0.028423703744874098,5.04208019439,0.009151603068603686,0.025260930683284,0.5673275544785519,0.13465510895710384,0.4743202416918429
6922,0.5,0.0,0.8864,0.938,0.0,0.023668290888384333,3.7831158068199997,2.258446045973911,2.7922780433674435,0.45177377093422727,-0.09645245813154545,0.4010152284263959
6923,0.7473,0.084,0.8892999999999999,0.9152999999999999,0.0,0.061565452568422295,24.56353746668,0.0465569754355202,0.3677360525692998,0.4019929960898644,-0.1960140078202712,0.48491155046826223
6924,0.1653,0.0,0.5963999999999999,0.7189999999999999,0.0,0.050218529729436016,4.51785288381,0.09200168806274728,0.21009582402518417,0.3782318292527668,-0.24353634149446637,0.3888888888888889
6925,0.2226,0.2226,0.7173999999999999,0.7942,0.0,0.026344167880470698,3.83629715693,0.03306576761769212,0.1479162779085202,0.4224210467691476,-0.15515790646170477,0.5584281282316442
6926,0.1077,0.1023,0.47050000000000003,0.5816,0.0,0.0036034198729232134,2.1909735175,0.001870584460582366,0.007508444598080178,0.461292446481419,-0.07741510703716217,0.43089430894308944
6927,0.21,0.0242,0.728,0.8076,0.0,0.03376224615646957,3.2148272787400014,2.978987807082989,4.40135310543433,0.5053739954771179,0.010747990954235804,0.4594594594594595
6928,0.3,0.097,0.7526,0.8015,0.0,0.026873526577214212,3.1612321745500003,0.00768637333877087,0.018128077713217335,0.5076810352554338,0.015362070510867756,0.49899598393574296
6929,0.9,0.0,0.9831,0.9888999999999998,0.0,0.11515876402757645,4.282639088303,0.008757031072665455,0.00892471951351952,0.4548122605009544,-0.0903754789980912,0.48905109489051096
6930,0.1556,0.0,0.4563,0.5572999999999999,0.0,0.06789559120658999,4.9921187192000005,0.015812576116814945,0.027933404596987323,0.4076902814986775,-0.18461943700264496,0.4434250764525994
6931,0.9254,0.0316,0.9854999999999999,0.9904,0.0,0.0046860327626792545,1.16253345328,0.0016099087663983467,0.005033473114674533,0.564017976628883,0.12803595325776584,0.39591836734693875
6932,0.2505,0.0,0.7939999999999999,0.9035000000000001,0.0,0.20087009639958975,2.9513270186700007,0.10184335625846601,0.20610566346904896,0.6063543698476399,0.21270873969527976,0.5217391304347826
6933,0.1312,0.0799,0.5555,0.6910999999999999,0.0,0.04345624694349138,9.25083255809,0.22389620920643405,0.3148430309764209,0.4750387937731077,-0.04992241245378464,0.6367389060887513
6934,0.402,0.0,0.746,0.8202999999999998,0.0,0.025067567600523335,2.4847785173899997,0.016265782212819435,0.08103637821257405,0.3673856529491068,-0.2652286941017864,0.47019867549668876
6935,0.7978,0.0,0.9324999999999999,0.9759,0.033,0.06673002850702606,1.6760450150499997,0.057590541561148574,0.25465852850143517,0.032940765616321706,-0.9341184687673565,0.14285714285714285
6936,0.1031,0.0,0.5688,0.7051,0.0,0.08227499026744571,2.7582773248700008,0.1543168249935603,0.535525699110475,0.4051377563599252,-0.18972448728014948,0.6875
6937,0.4466,0.0,0.7718000000000002,0.8269,0.0,0.016991580257375932,1.4549515914999995,3.0783223752799453,3.6038761679145193,0.48972032306092544,-0.020559353878149045,0.5579399141630901
6938,0.4527,0.0,0.9696999999999999,0.9891999999999999,0.0,0.01805983961707611,1.9227636418000014,0.008432562665258613,0.05712158642022442,0.5118519363220347,0.023703872644069538,0.4
6939,0.142,0.0784,0.4287,0.5404,0.0,0.0028584501551407694,0.3094806756300006,0.0008882014488577474,0.0023208807385772124,0.47763133146286596,-0.044737337074268115,0.4576271186440678
6940,0.314,0.0091,0.595,0.6691,0.0,0.017535552832798992,1.8173025139399996,0.0021930900023133617,0.002913267433092408,0.5086635202862728,0.01732704057254568,0.4192577733199599
6941,0.4652,0.0,0.7205,0.7848,0.0125,0.0489944167150507,3.64577242988,0.06709824064868818,0.237922817412823,0.3228711710893122,-0.35425765782137575,0.5061728395061729
6942,0.2947,0.0,0.9011000000000001,0.9572999999999999,0.0,0.0037533637655465923,0.5036784041999987,3.0892894449701758,4.083985935017004,0.453745240872098,-0.09250951825580402,0.3958333333333333
6943,0.4961,0.4961,0.9475999999999999,0.9714,0.2183,0.0026745491320212377,2.3073517453,0.001000109177783484,0.003931900399429831,0.6233993571741371,0.24679871434827408,0.36085626911314983
6944,0.8264,0.8264,0.9093000000000001,0.9278,0.0,0.0011979162575514162,0.801106990000001,0.0003918495715439138,0.0011315395602832644,0.45706054472819196,-0.08587891054361621,0.36217303822937624
6945,0.5355,0.0,0.9636999999999998,0.9804999999999999,0.5355,2.055761837360714,2.147039423878,1.8816817201033211,1.2603665038684895,1.0,1.0,0.0
6946,0.2803,0.062,0.8129000000000001,0.8931000000000001,0.0,0.0039046058145760522,0.5149439544000014,0.0016089865229331989,0.007981457951916477,0.39752921873582686,-0.20494156252834625,0.34782608695652173
6947,0.4767,0.0,0.9369,0.9616000000000001,0.0,0.054405507656840546,0.45345384824000057,24.119953239862323,27.530595530024357,0.0,-1.0,0.0
6948,0.3496,0.0241,0.8528999999999999,0.9138000000000001,0.0397,0.029550877502268928,4.959691181199999,0.00986408590693631,0.030244638747051182,0.4492942747426629,-0.10141145051467419,0.4777777777777778
6949,0.6498,0.0912,0.9905999999999999,0.9978999999999999,0.0093,0.04897095086126587,3.5506072522400007,0.045248621915931916,0.27030970316446884,0.45436295730419496,-0.09127408539161021,0.5283018867924528
6950,0.4843,0.0,0.9864,0.9997,0.0,0.004638199751984451,0.0035185473329999994,0.00025622356547613903,0.000220908668410847,0.7784934623888659,0.5569869247777318,0.21428571428571427
6951,0.2737,0.0,0.40809999999999996,0.4436000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6952,0.3,0.0,0.889,0.9133,0.0026,0.009202896529901824,1.2286345887000003,0.061658949209103545,0.5562872667253197,0.7532653303810848,0.5065306607621697,0.2631578947368421
6953,0.0228,0.0,0.1416,0.2554,0.0,0.0924893456320093,2.0672650934199996,0.13237187080156573,0.4741529839694392,0.7338219430251207,0.46764388605024143,0.3333333333333333
6954,0.2954,0.0,0.4702,0.5437,0.0,13.328006158523378,31.3098792169,11.870247348114908,12.711442991153291,0.4663488556243314,-0.06730228875133719,0.6666666666666666
6955,0.9214,0.0,0.9999,0.9999,0.9214,0.09037392570280502,0.434665413068,0.33161463172381755,0.33102462290976337,0.373951458647403,-0.252097082705194,0.7
6956,0.0568,0.0,0.34249999999999997,0.48230000000000006,0.0,0.00899715046429189,0.16151821214399997,0.011852555435077431,0.01081436942576347,0.4950650315553043,-0.009869936889391293,0.49403973509933774
6957,0.5312,0.0,0.6972999999999999,0.7261,0.0,0.08547227477868709,12.80646508745,1.0703986028366912,1.3283298602183664,0.3868376343552282,-0.22632473128954358,0.5215123859191656
6958,0.0499,0.0,0.11220000000000001,0.1568,0.0,0.0012046837445063296,0.00010475807859999797,5.096805386006764e-05,4.279124519435129e-05,0.0,-1.0,0.0
6959,0.2339,0.0,0.8387,0.9637,0.0,0.0036492698994120922,0.5315092026299997,0.01083181086012273,0.05068630249757579,0.4156348087443135,-0.16873038251137282,0.4336917562724014
6960,0.9456,0.0,0.991,0.9971,0.0,0.04588893009187567,7.3391340755e-08,0.024863373963437574,0.006483925980053533,0.9041705543890727,0.8083411087781452,0.6206896551724138
6961,0.6506,0.0,0.8678,0.9146999999999998,0.0,0.04100751320688785,0.310709657592,0.03579209944516949,0.03539238200118178,0.4410176071811896,-0.11796478563762076,0.5405405405405406
6962,0.7704,0.0055,0.8382000000000001,0.8695000000000002,0.0,0.007656231438075249,0.9305267316900006,0.02555234069705958,0.10176639400744399,0.44057477976650256,-0.11885044046699485,0.6091370558375635
6963,0.5544,0.0014,0.9847999999999999,0.9889999999999999,0.0,0.012273593048296533,2.81932334511,0.004360131574396623,0.014992316242606725,0.2812648268351995,-0.43747034632960097,0.23943661971830985
6964,0.4,0.0158,0.8984000000000001,0.9107999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,0.4363,0.4363,0.7458,0.8188000000000001,0.0,0.0009187526623268099,1.9912178334000004,0.0004416160701231424,0.008444648541739225,0.33925676719904435,-0.3214864656019113,0.5105315947843531
6966,0.9797,0.0,1.0,1.0,0.9797,0.006465741551358928,0.019077735130000217,0.007257843775931194,0.009815693128071956,0.0,-1.0,0.0
6967,0.0624,0.0047,0.2969,0.35900000000000004,0.0,2.5840328118842373,35.3718160102,2.9761774360961515,2.4011739484521843,0.43408845809771485,-0.13182308380457033,0.5964912280701754
6968,0.4459,0.0,0.8299000000000001,0.8442000000000001,0.0,0.03425810045961357,1.1903368886999992,14.433509026874734,17.67369879390984,0.0,-1.0,0.0
6969,0.3498,0.0,0.9371,0.9829999999999999,0.0,1.1325941835989377,1.28804896759995,3.902021937344769,2.900688009853087,0.25696471453171293,-0.4860705709365742,0.5535714285714286
6970,0.4788,0.0783,0.7915,0.8132,0.0,0.20065590407672612,0.13148310254,0.01451847929372329,0.012808932248675098,0.007693368481194285,-0.9846132630376115,0.3333333333333333
6971,0.5918,0.0,0.6646,0.6947,0.0,0.0020720566970241364,1.6814863634000012,0.001052615311164573,0.0034733490194406723,0.5035044108020635,0.007008821604127114,0.5433734939759036
6972,0.2378,0.2378,0.3998000000000001,0.4776000000000001,0.0,0.00737506250367186,6.342010976300003,0.003255476317387677,0.026778894948771406,0.4440819455471613,-0.11183610890567747,0.4139004149377593
6973,0.0591,0.0485,0.20550000000000002,0.27559999999999996,0.0,0.013868104272145113,3.8676584512999987,0.00576927430823692,0.03234412204894121,0.3825375389401779,-0.23492492211964425,0.38095238095238093
6974,0.2252,0.0435,0.4981,0.5883,0.0,0.3732456879723709,21.07379475495,0.16619735904068303,1.8436620749909847,0.35108751319971454,-0.2978249736005709,0.5167785234899329
6975,0.602,0.0,0.8835999999999999,0.9107999999999998,0.0,9.881080310105455,41.2141885636,8.328479967554921,8.491009663968649,0.5009583964652924,0.0019167929305847894,0.6726190476190477
6976,0.2623,0.0,0.9357000000000001,0.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6977,0.1109,0.0,0.4749,0.5625,0.0,0.2579539847806103,11.91129214441,0.09277258146750418,0.3370907490113279,0.4867045562158085,-0.026590887568382997,0.6141975308641975
6978,0.6359,0.0,0.7557999999999999,0.8100999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6979,0.4952,0.0,0.9671,0.9823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980,0.2992,0.2992,0.4158,0.5030999999999999,0.0,0.006137971966570626,4.6475162212,0.0024908189978682734,0.012960532986110622,0.3945687765966136,-0.21086244680677294,0.44181256436663235
6981,0.3086,0.0,0.9664,0.9893,0.0,0.015236842707528042,0.054610425350999914,0.06582299187142787,0.06503653296759476,0.6758404417275675,0.35168088345513504,0.575
6982,0.7141,0.0,0.985,0.9901999999999997,0.0,0.007383006533396405,0.0015273979217,0.0004131081156297695,0.0002655355390821568,0.5231784334534212,0.04635686690684241,0.2966101694915254
6983,0.4087,0.0,0.9603,0.9863,0.0,0.0033660640334824852,0.004924420401000051,0.02055679866456814,0.020547133189772325,0.2958045154712177,-0.40839096905756467,0.4
6984,0.7476,0.0,0.9611999999999999,0.9805,0.0,0.010092816493747126,1.1312627632700005,2.385171122669056,3.1493480739303505,0.39776944050906227,-0.2044611189818754,0.4315068493150685
6985,0.6436,0.0,0.9396999999999999,0.9562999999999998,0.0,0.051482307778336324,0.2760201369259999,8.751223561316333,8.933282161291833,0.06494265943785132,-0.8701146811242974,0.5
6986,0.722,0.0,0.8742000000000001,0.8913999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6987,0.24,0.0,0.7603000000000001,0.8098,0.0,0.04205030258978206,2.1334213342199995,0.02434525945934041,0.17757794844754876,0.4631216397928618,-0.0737567204142764,0.5913978494623656
6988,0.4409,0.0,0.9904,0.9945999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,0.5829,0.0,0.8693,0.9058,0.0,0.5422773562659609,0.057624288033500004,0.1041828459396783,0.06075728139382286,1.0,1.0,0.0
6990,0.0852,0.0443,0.38139999999999996,0.45370000000000005,0.01,0.051810614297029024,8.466823124849999,0.022079561415472793,0.1528682554362787,0.14046070548869838,-0.7190785890226032,0.26898326898326896
6991,0.93,0.0136,0.9753000000000001,0.9806999999999999,0.0,0.004271586283533209,2.681691450699999,0.0014710138699768776,0.00476753639513382,0.264239975007211,-0.4715200499855779,0.3544575725026853
6992,0.8445,0.0,0.9905,0.9927999999999999,0.0,0.008680265855927941,0.08759319872099991,0.022633952171590282,0.022631032714607296,0.390243213009962,-0.21951357398007604,0.36860068259385664
6993,0.0609,0.0609,0.22480000000000003,0.33880000000000005,0.0,0.01381730608222845,4.264875932100001,0.006686048817870124,0.08388490009300817,0.2315404189505697,-0.5369191620988607,0.33447098976109213
6994,0.317,0.0,0.6901,0.8001,0.0,0.7476317557640517,4.76041972465,16.152063924618403,24.661916161011142,0.0,0.0,0.0
6995,0.6633,0.0,0.8231999999999999,0.849,0.0,0.10538312816420721,29.741225774010005,0.06565222076404309,0.8418053589695066,0.40970151828711526,-0.1805969634257694,0.5690968443960827
6996,0.057,0.0487,0.22820000000000004,0.33319999999999994,0.0,0.03412576841508175,9.310813571600002,0.016923227969260924,0.18845498530455396,0.24425865052201984,-0.5114826989559602,0.3879396984924623
6997,0.2938,0.2938,0.5169,0.5920999999999998,0.0,0.008823197683467541,5.7527016692,0.004238712769116812,0.06337940471124168,0.3557800593851765,-0.2884398812296469,0.42933618843683086
6998,0.08,0.0277,0.2563,0.3000000000000001,0.0,0.02728594924327433,7.799498378400001,0.01196070185671084,0.0920385140003877,0.3009159122228393,-0.3981681755543214,0.28809788654060065
6999,0.7368,0.0,0.9924999999999999,0.9967999999999999,0.7368,0.08083246805155529,0.9020774042699999,14.757716152930609,17.387465616989733,0.11413818993644102,-0.771723620127118,1.0
7000,0.3358,0.3358,0.45720000000000005,0.5396999999999998,0.0,0.002623461973746617,2.510860449500001,0.0011328388347601806,0.008247542076128917,0.42662877333168736,-0.1467424533366252,0.24453280318091453
7001,0.1946,0.0035,0.40130000000000005,0.437,0.0,0.0035255741847735338,1.2453189911999996,0.0018505413148771756,0.005472038272039342,0.4240256945215665,-0.15194861095686701,0.5172811059907834
7002,0.3242,0.3242,0.5506,0.6638000000000001,0.0,0.013564907688870241,2.142510375999999,0.005868361342628492,0.03860115731569727,0.1847509531547465,-0.6304980936905071,0.25949367088607594
7003,0.9511,0.001,0.9889999999999999,0.9910999999999999,0.0,0.0012436060216070874,0.8759832035199997,0.0002663807500473126,0.00039880069256701333,0.34179954183769257,-0.316400916324615,0.3732394366197183
7004,0.9886,0.0,0.9993,0.9993,0.0,21.024438492700323,7.947654925582165,12.114715161731027,7.831647724663886,0.4999999999999938,-1.248557785558654e-14,1.0
7005,0.8663,0.0,0.9355999999999999,0.9389999999999998,0.0,0.009851232075922808,0.3463385048599994,0.004200166417188968,0.016464667024034787,0.8320569484596786,0.6641138969193572,0.25
7006,0.4952,0.0,0.7194999999999999,0.7821,0.0,0.09910810548828183,13.150585211539997,0.040730917548712116,0.28289960130867636,0.4027328528800376,-0.19453429423992483,0.5910931174089069
7007,0.4375,0.0,0.9966,0.9995999999999999,0.0,0.050308735843443,4.3902935845,0.02899304730412384,0.33628375471582567,0.30877706767379687,-0.3824458646524062,0.52
7008,0.6925,0.0295,0.9422,0.9553999999999999,0.0,0.0025873961258967458,0.8302716053000001,0.0008689707710582013,0.002627603969338116,0.38726182534793674,-0.22547634930412652,0.3708086785009862
7009,0.1216,0.0,0.38109999999999994,0.46299999999999997,0.0,0.03344886414716914,3.8759069651000004,0.009796598758441027,0.023947380332197905,0.8346420896575674,0.6692841793151347,0.125
7010,0.1852,0.1852,0.4403,0.5109999999999999,0.0,0.008201745295657805,4.0706650487000005,0.0036922227772605586,0.035290400284081924,0.3197187223905188,-0.3605625552189623,0.39436619718309857
7011,0.2765,0.2765,0.6151,0.7313999999999999,0.0,0.022279899957506642,4.039600594300001,0.010690788216438518,0.15604087652798754,0.21531069483906307,-0.569378610321874,0.27860696517412936
7012,0.3679,0.2194,0.9622,0.9805999999999999,0.05,0.001070417374582695,0.6987516054999965,0.0004055709827125506,0.0016618078455404735,0.4743983122732997,-0.051203375453400604,0.4596774193548387
7013,0.4052,0.4052,0.6558999999999999,0.7184000000000003,0.0,0.009697022887873883,4.40308770879,0.0038485445173013417,0.019096998808754807,0.3556623014301719,-0.28867539713965623,0.46940822467402205
7014,0.1205,0.0,0.6524,0.7742,0.07,0.007771687288075488,1.41243795926,0.0007188435406400308,0.0008713809033950322,0.4991735465333229,-0.0016529069333542173,0.48234106962663975
7015,0.2163,0.2163,0.38949999999999996,0.5108,0.0,0.03027564855317062,5.7633777958999985,0.013581805589571094,0.11594607526058015,0.2797933569792121,-0.44041328604157576,0.36126840317100795
7016,0.3951,0.0,0.7283999999999999,0.8087000000000001,0.0,0.005405317134521681,0.5219226057599995,7.09268853178665,8.372298227935692,0.5503148468755121,0.10062969375102428,0.6046511627906976
7017,0.1,0.0,0.5790000000000001,0.7790000000000001,0.09,0.01469243956398405,0.9487420605400008,0.013383924997523161,0.0865193264156069,0.0,-1.0,0.0
7018,0.5333,0.0,0.8081999999999999,0.8274000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7019,0.1734,0.0,0.4966,0.6331,0.0,0.042556152651905654,1.5886787321100004e-07,0.003511325520068173,0.0010725372213998086,0.5407531593566202,0.08150631871324036,0.38461538461538464
7020,0.9745,0.0,0.9951,0.9962,0.0,0.01084851481722998,0.9508491568800004,0.05097358683415458,0.3417688819636738,0.5548977279839216,0.10979545596784313,0.44680851063829785
7021,0.2,0.0052,0.6163,0.6877,0.0,0.012841897762398542,4.467326453819999,0.005552573563386059,0.020951592433837932,0.35384103525707256,-0.29231792948585494,0.4128787878787879
7022,0.9013,0.0,0.9517999999999999,0.9677999999999999,0.0,0.037175386973741294,2.18488778401,0.017126687156407135,0.1158696274247461,0.5076979981552525,0.015395996310505134,0.5211267605633803
7023,0.3391,0.0042,0.9008,0.9342000000000001,0.0,0.026976073028229873,4.619275932440001,0.007731247736387737,0.01886977167239098,0.35199534285842704,-0.296009314283146,0.3430290872617854
7024,1.0,0.0,1.0,1.0,0.0,0.03292325579482264,0.010410531338000004,0.0013245876788597316,0.0011369147629226386,0.02711854605157728,-0.9457629078968454,0.6
7025,0.336,0.0,0.7991999999999999,0.8645999999999999,0.0,0.01274516808598948,3.0782375460000004,0.004290080090743043,0.013213973876142643,0.20399203115139433,-0.5920159376972113,0.2948453608247423
7026,0.3159,0.0,0.7744,0.7968000000000001,0.0043,0.03622214947655998,3.6140159166999997,0.010811424313743453,0.027572987746956594,0.15084587516062087,-0.6983082496787583,0.2219730941704036
7027,0.6131,0.6131,0.727,0.8001999999999999,0.0,0.0035488010412294733,4.166406137999999,0.0015233793712073512,0.011074475026734873,0.2656815098516084,-0.46863698029678313,0.3698492462311558
7028,0.3711,0.3711,0.5385,0.6435,0.0,0.013597022870415606,5.816427561200001,0.006300264645408986,0.07545163303795661,0.3099648323392407,-0.38007033532151857,0.41025641025641024
7029,0.1017,0.1017,0.3377,0.44930000000000003,0.0,0.019347852785522403,1.56446073104,0.0022805283881167857,0.00296603596892429,0.3964823030012363,-0.2070353939975275,0.5187436676798379
7030,0.3,0.0,0.9815,0.9956,0.0915,0.7026865027824335,5.1113369341437,2.4099365495446223,1.8334322085504435,0.6236984558977143,0.24739691179542855,0.5277777777777778
7031,0.2275,0.0,0.4698,0.5938,0.2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,0.2022,0.2022,0.4193,0.5702999999999999,0.0,0.015081091881233686,4.395916735,0.007273099439622392,0.08917816669341289,0.3046429839422263,-0.3907140321155474,0.3757094211123723
7033,0.1441,0.1441,0.3183000000000001,0.4278,0.0,0.00883864673247516,5.0089554692,0.004133681553761579,0.05035734325053971,0.35866443166373146,-0.282671136672537,0.44234800838574423
7034,0.4788,0.0428,0.7664000000000001,0.7962000000000001,0.0,0.0035481927154846025,3.4353606475999996,0.0015722659051803866,0.01135086127716342,0.4957024724472175,-0.008595055105565042,0.5201238390092879
7035,0.1,0.048,0.3622000000000001,0.41290000000000004,0.0,0.05080438897330792,6.659940598399999,0.022924821566196546,0.19126151132071142,0.2283459130356088,-0.5433081739287823,0.3170995670995671
7036,0.81,0.0,0.8775,0.9082999999999999,0.0,0.004306436562875879,0.49672163343,0.002147465890541197,0.0047431660553904275,0.438506812493733,-0.12298637501253397,0.5456475583864119
7037,0.3,0.0,0.9441,0.9811,0.0,0.01762365560453074,0.13555193661999976,0.008149281044208043,0.010870593952333972,0.5754915119118735,0.1509830238237471,0.5555555555555556
7038,0.35,0.2211,0.8864000000000001,0.9384000000000001,0.0,0.026508900186852723,4.414333741699998,0.010652016132849782,0.05317317262198616,0.13849731281292402,-0.723005374374152,0.19936708860759494
7039,0.7222,0.0098,0.7691,0.7996999999999997,0.0,0.004129398546642116,5.925934633099999,0.002056404252332296,0.03531227694689503,0.3155677219011603,-0.36886455619767944,0.12643678160919541
7040,0.3416,0.1026,0.8334999999999999,0.8913999999999999,0.0,0.020676616769527204,0.139837573891,0.001153439247179964,0.000977749762425275,0.5427848124095633,0.08556962481912657,0.3881644934804413
7041,0.0968,0.0357,0.2151,0.2766,0.0,0.011672357489276457,4.7527646089,0.005308682387371825,0.041185168848265445,0.3788096534790091,-0.24238069304198184,0.26804123711340205
7042,0.3958,0.0118,0.8339000000000001,0.8726,0.0,0.002663774501898462,1.20551304417,0.028291215250406513,0.15225735798380657,0.4822524825633624,-0.03549503487327517,0.5711382113821138
7043,0.5474,0.0238,0.9638,0.9758000000000001,0.0,0.019230691752016575,4.4646163922,0.01354924877516356,0.13225229659041363,0.43615795037389743,-0.12768409925220509,0.40468227424749165
7044,0.2899,0.0,0.6037,0.6637000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7045,0.9265,0.0,0.9996,1.0,0.0012,0.019993585225364985,0.4068412898799991,0.008278418606687578,0.037166903751883605,0.18834890325982626,-0.6233021934803475,0.2222222222222222
7046,0.431,0.0,0.613,0.6687,0.0,0.00556833850009264,0.048772721649999795,32.22231644851869,37.87538351639016,0.0,0.0,0.0
7047,0.585,0.1822,0.8709,0.9226,0.0,0.010963143775946609,0.6883695064299999,0.007124783136244596,0.04147129137110784,0.28548348293135617,-0.4290330341372876,0.5853658536585366
7048,0.1972,0.1119,0.5015,0.6082000000000001,0.0,0.003210456196450658,2.8110039513999983,0.001359264894271958,0.008290025074658211,0.3633005669867332,-0.27339886602653357,0.2568627450980392
